"year","E_km","N_km","depth","bottom_temp","day_of_year","distance_fished"
1982,960,6180,78.5114675655616,3.28434593766975,179.661585365854,2.767535022934
1982,980,6180,66.348997683108,3.67840238406073,179.661585365854,2.767535022934
1982,1000,6180,53.0220808704504,4.10449854194932,179.661585365854,2.767535022934
1982,1020,6180,39.8695930520186,4.49165806480307,179.661585365854,2.767535022934
1982,1040,6180,27.6159473074383,4.80087054916499,179.661585365854,2.767535022934
1982,560,6200,142.973506324853,3.99700281627749,179.661585365854,2.767535022934
1982,580,6200,142.573316859905,4.05996029008431,179.661585365854,2.767535022934
1982,640,6200,147.164912764441,4.06769677782614,179.661585365854,2.767535022934
1982,660,6200,147.469472787998,4.02474589690339,179.661585365854,2.767535022934
1982,680,6200,145.998711052301,3.97339141206083,179.661585365854,2.767535022934
1982,700,6200,142.959150919175,3.92429141829531,179.661585365854,2.767535022934
1982,720,6200,138.822243463423,3.88990163655608,179.661585365854,2.767535022934
1982,740,6200,134.087834902373,3.87234914485505,179.661585365854,2.767535022934
1982,760,6200,129.152383854046,3.86123421316551,179.661585365854,2.767535022934
1982,780,6200,124.038033790238,3.83587496761717,179.661585365854,2.767535022934
1982,800,6200,118.656952009777,3.76780133167563,179.661585365854,2.767535022934
1982,820,6200,113.244737476989,3.63243639315155,179.661585365854,2.767535022934
1982,840,6200,108.455720756019,3.41719722782672,179.661585365854,2.767535022934
1982,860,6200,104.957203609776,3.14225935945888,179.661585365854,2.767535022934
1982,880,6200,102.980408621454,2.85653505329176,179.661585365854,2.767535022934
1982,900,6200,101.67568636136,2.63214537027851,179.661585365854,2.767535022934
1982,920,6200,99.398077104705,2.54516431410838,179.661585365854,2.767535022934
1982,940,6200,95.0559026019033,2.63523389134784,179.661585365854,2.767535022934
1982,960,6200,88.0082645658567,2.89992795396028,179.661585365854,2.767535022934
1982,980,6200,78.1151217777633,3.27816250469946,179.661585365854,2.767535022934
1982,1000,6200,65.9956882113926,3.69041200216477,179.661585365854,2.767535022934
1982,1020,6200,53.6259782635062,4.05990501527118,179.661585365854,2.767535022934
1982,1040,6200,42.1805398907426,4.34373381344652,179.661585365854,2.767535022934
1982,520,6220,139.129287635205,3.86744807879137,179.661585365854,2.767535022934
1982,540,6220,135.53744308464,3.95708345949272,179.661585365854,2.767535022934
1982,560,6220,133.208247258273,4.03634095028284,179.661585365854,2.767535022934
1982,580,6220,133.27408497008,4.08082896306889,179.661585365854,2.767535022934
1982,600,6220,135.92126241203,4.0828764501844,179.661585365854,2.767535022934
1982,620,6220,140.185012880951,4.04711078722976,179.661585365854,2.767535022934
1982,660,6220,146.603464473143,3.90386588085877,179.661585365854,2.767535022934
1982,680,6220,146.106819757945,3.82333335903697,179.661585365854,2.767535022934
1982,700,6220,142.866380832933,3.75090240256685,179.661585365854,2.767535022934
1982,720,6220,137.707754600612,3.69317294849978,179.661585365854,2.767535022934
1982,740,6220,131.594515111041,3.645871915707,179.661585365854,2.767535022934
1982,760,6220,125.326850794853,3.59592528083161,179.661585365854,2.767535022934
1982,780,6220,119.085917893929,3.52499161863144,179.661585365854,2.767535022934
1982,800,6220,112.784785190935,3.41157273143673,179.661585365854,2.767535022934
1982,820,6220,106.697827953461,3.24115446653599,179.661585365854,2.767535022934
1982,840,6220,101.543849762179,3.00910736585624,179.661585365854,2.767535022934
1982,860,6220,98.1081687759534,2.73890909610242,179.661585365854,2.767535022934
1982,880,6220,96.9103924103115,2.47419145877401,179.661585365854,2.767535022934
1982,900,6220,97.2374103928555,2.2773090575913,179.661585365854,2.767535022934
1982,920,6220,97.6520262257401,2.20802888808194,179.661585365854,2.767535022934
1982,940,6220,96.4999889557398,2.29551034624178,179.661585365854,2.767535022934
1982,960,6220,92.5070514664327,2.53167735498093,179.661585365854,2.767535022934
1982,980,6220,85.3384847231316,2.86613927431058,179.661585365854,2.767535022934
1982,1000,6220,75.5915337886572,3.23164568859975,179.661585365854,2.767535022934
1982,1020,6220,65.0720081791387,3.56158554160898,179.661585365854,2.767535022934
1982,1040,6220,55.029164783642,3.81683215167562,179.661585365854,2.767535022934
1982,1060,6220,45.6304816044859,3.99284526103453,179.661585365854,2.767535022934
1982,480,6240,137.784382921542,3.79980244452272,179.661585365854,2.767535022934
1982,500,6240,134.040370794312,3.84722482964446,179.661585365854,2.767535022934
1982,520,6240,129.08756690321,3.92276300444103,179.661585365854,2.767535022934
1982,540,6240,123.912522659738,4.01361022249427,179.661585365854,2.767535022934
1982,560,6240,120.534049937346,4.08013966718031,179.661585365854,2.767535022934
1982,580,6240,120.613252939937,4.09376526837823,179.661585365854,2.767535022934
1982,600,6240,124.483254566488,4.05255292839686,179.661585365854,2.767535022934
1982,620,6240,130.856564674259,3.97033144012009,179.661585365854,2.767535022934
1982,640,6240,137.090271595935,3.86337199217564,179.661585365854,2.767535022934
1982,660,6240,140.829751306398,3.74987479530599,179.661585365854,2.767535022934
1982,680,6240,140.81716119034,3.64762904345745,179.661585365854,2.767535022934
1982,700,6240,137.223652852849,3.55985242458503,179.661585365854,2.767535022934
1982,720,6240,131.318159085089,3.48202131502751,179.661585365854,2.767535022934
1982,740,6240,124.591981508111,3.40080595631627,179.661585365854,2.767535022934
1982,760,6240,118.022700135147,3.30120110487438,179.661585365854,2.767535022934
1982,780,6240,111.775139723616,3.17013395165299,179.661585365854,2.767535022934
1982,800,6240,105.523002352834,2.99948049582379,179.661585365854,2.767535022934
1982,820,6240,99.4374655011604,2.78745752246173,179.661585365854,2.767535022934
1982,840,6240,94.1866359403647,2.5430885660439,179.661585365854,2.767535022934
1982,860,6240,90.612878554072,2.2902053936257,179.661585365854,2.767535022934
1982,880,6240,89.3339121552852,2.06557176948591,179.661585365854,2.767535022934
1982,900,6240,90.1653103293981,1.91371733437864,179.661585365854,2.767535022934
1982,920,6240,92.0691826105532,1.87251080790673,179.661585365854,2.767535022934
1982,940,6240,93.1463363345426,1.95703092030884,179.661585365854,2.767535022934
1982,960,6240,91.8489715285957,2.15490184396313,179.661585365854,2.767535022934
1982,980,6240,87.6680860782234,2.42681330561013,179.661585365854,2.767535022934
1982,1000,6240,81.0164834844788,2.72384297040207,179.661585365854,2.767535022934
1982,1020,6240,73.2772515631039,2.99865218497394,179.661585365854,2.767535022934
1982,1040,6240,65.4488731590747,3.2204226760055,179.661585365854,2.767535022934
1982,1060,6240,57.859514308903,3.37652226216117,179.661585365854,2.767535022934
1982,1080,6240,49.91927531894,3.47113764925633,179.661585365854,2.767535022934
1982,1100,6240,40.9159099733915,3.51393194261726,179.661585365854,2.767535022934
1982,400,6260,139.067472915038,3.96150253988339,179.661585365854,2.767535022934
1982,440,6260,134.834458714717,3.84342049980057,179.661585365854,2.767535022934
1982,460,6260,132.911352484659,3.82962849084813,179.661585365854,2.767535022934
1982,480,6260,129.6288871544,3.85430112175163,179.661585365854,2.767535022934
1982,500,6260,124.349308828875,3.91436320161586,179.661585365854,2.767535022934
1982,520,6260,117.414008955575,3.99786872711472,179.661585365854,2.767535022934
1982,540,6260,110.265044551163,4.08103858200935,179.661585365854,2.767535022934
1982,560,6260,105.431021074756,4.12175254276289,179.661585365854,2.767535022934
1982,580,6260,105.029901220446,4.09219928777363,179.661585365854,2.767535022934
1982,600,6260,109.56159370903,3.99671859268593,179.661585365854,2.767535022934
1982,620,6260,117.372215854471,3.86021389737026,179.661585365854,2.767535022934
1982,640,6260,125.056438594826,3.71267914264225,179.661585365854,2.767535022934
1982,660,6260,129.620102895826,3.57834838361634,179.661585365854,2.767535022934
1982,680,6260,129.60617272576,3.47028435327465,179.661585365854,2.767535022934
1982,700,6260,125.540457766493,3.37983037595754,179.661585365854,2.767535022934
1982,720,6260,119.248313580613,3.28804636757845,179.661585365854,2.767535022934
1982,740,6260,112.660759040487,3.172803812218,179.661585365854,2.767535022934
1982,760,6260,106.899022760377,3.01813381065721,179.661585365854,2.767535022934
1982,780,6260,101.86604917593,2.81899856625239,179.661585365854,2.767535022934
1982,800,6260,96.8319476003938,2.58215523826497,179.661585365854,2.767535022934
1982,820,6260,91.7206430167781,2.32129334118248,179.661585365854,2.767535022934
1982,840,6260,87.0254278650621,2.05877123806437,179.661585365854,2.767535022934
1982,860,6260,83.5691017585606,1.81995731934093,179.661585365854,2.767535022934
1982,880,6260,82.0387953363871,1.63407299447165,179.661585365854,2.767535022934
1982,900,6260,82.6473369490519,1.52672614218183,179.661585365854,2.767535022934
1982,920,6260,84.9011943888466,1.5136541901368,179.661585365854,2.767535022934
1982,940,6260,86.969121852653,1.59426981519877,179.661585365854,2.767535022934
1982,960,6260,87.4584986237216,1.75074186577702,179.661585365854,2.767535022934
1982,980,6260,85.8646621948287,1.95498240612813,179.661585365854,2.767535022934
1982,1000,6260,82.4519729727614,2.17617633351807,179.661585365854,2.767535022934
1982,1020,6260,77.9553677171189,2.38911664241775,179.661585365854,2.767535022934
1982,1040,6260,73.0078462295664,2.57249517656764,179.661585365854,2.767535022934
1982,1060,6260,67.662233053363,2.71312836840097,179.661585365854,2.767535022934
1982,1080,6260,61.3107805378445,2.80626736825334,179.661585365854,2.767535022934
1982,1100,6260,53.2734417183329,2.8524128167894,179.661585365854,2.767535022934
1982,360,6280,144.166045274246,4.14218427250577,179.661585365854,2.767535022934
1982,380,6280,138.671860678724,4.06554380658407,179.661585365854,2.767535022934
1982,400,6280,133.891914874554,3.98470248289087,179.661585365854,2.767535022934
1982,420,6280,130.614272479285,3.91423697295979,179.661585365854,2.767535022934
1982,440,6280,128.320434574951,3.87048877866535,179.661585365854,2.767535022934
1982,460,6280,125.706387895341,3.86602463523753,179.661585365854,2.767535022934
1982,480,6280,121.255850570953,3.90392524500833,179.661585365854,2.767535022934
1982,500,6280,114.160942797508,3.97810549680149,179.661585365854,2.767535022934
1982,520,6280,105.067664597439,4.06647632264152,179.661585365854,2.767535022934
1982,540,6280,95.8114371795911,4.13509239527347,179.661585365854,2.767535022934
1982,560,6280,89.3970354906708,4.14180608295718,179.661585365854,2.767535022934
1982,580,6280,88.2723173074371,4.06367787487487,179.661585365854,2.767535022934
1982,600,6280,92.9626422930278,3.91418881236376,179.661585365854,2.767535022934
1982,620,6280,101.500655883978,3.72935331388802,179.661585365854,2.767535022934
1982,640,6280,109.869995207255,3.55371529629222,179.661585365854,2.767535022934
1982,660,6280,114.660832965639,3.41496176075825,179.661585365854,2.767535022934
1982,680,6280,114.29419508701,3.31616785993599,179.661585365854,2.767535022934
1982,700,6280,109.805757771748,3.23227328491403,179.661585365854,2.767535022934
1982,720,6280,103.614533925012,3.13045590418657,179.661585365854,2.767535022934
1982,740,6280,97.8244930637007,2.98258698977179,179.661585365854,2.767535022934
1982,760,6280,93.7151506951386,2.77244633864019,179.661585365854,2.767535022934
1982,780,6280,90.6815189253369,2.50482084493744,179.661585365854,2.767535022934
1982,800,6280,87.7258810465426,2.19943182162196,179.661585365854,2.767535022934
1982,820,6280,84.3800319210143,1.88519852939815,179.661585365854,2.767535022934
1982,840,6280,80.8963249909751,1.59535744605452,179.661585365854,2.767535022934
1982,860,6280,78.0846391568791,1.3573930497966,179.661585365854,2.767535022934
1982,880,6280,76.6787110000772,1.19388785773122,179.661585365854,2.767535022934
1982,900,6280,76.9957274340186,1.11500051589835,179.661585365854,2.767535022934
1982,920,6280,78.7040931962333,1.1195969950079,179.661585365854,2.767535022934
1982,940,6280,80.6382769835573,1.1930072312592,179.661585365854,2.767535022934
1982,960,6280,81.7791260698403,1.31400464937166,179.661585365854,2.767535022934
1982,980,6280,81.7724177378915,1.46068681260019,179.661585365854,2.767535022934
1982,1000,6280,80.7825841306196,1.61697975335052,179.661585365854,2.767535022934
1982,1020,6280,79.145060339556,1.77435680307219,179.661585365854,2.767535022934
1982,1040,6280,77.0556217010095,1.92116633160935,179.661585365854,2.767535022934
1982,1060,6280,74.1516635338191,2.04762338302128,179.661585365854,2.767535022934
1982,1080,6280,69.6722905419075,2.14094762431631,179.661585365854,2.767535022934
1982,1100,6280,62.8633142098377,2.1926112289542,179.661585365854,2.767535022934
1982,1120,6280,53.7835088967494,2.19974210398242,179.661585365854,2.767535022934
1982,1140,6280,42.8964099083066,2.17211192876215,179.661585365854,2.767535022934
1982,1160,6280,30.8166792130493,2.13983258803083,179.661585365854,2.767535022934
1982,360,6300,141.765574612627,4.13824591720647,179.661585365854,2.767535022934
1982,380,6300,135.275635589933,4.06194197196322,179.661585365854,2.767535022934
1982,400,6300,129.531317789035,3.98076610294791,179.661585365854,2.767535022934
1982,420,6300,125.452553462034,3.91223213209212,179.661585365854,2.767535022934
1982,440,6300,122.432598194423,3.87506695711932,179.661585365854,2.767535022934
1982,460,6300,118.901319155032,3.88100925772524,179.661585365854,2.767535022934
1982,480,6300,113.125424833742,3.93035514668716,179.661585365854,2.767535022934
1982,500,6300,104.293045518271,4.01055199989656,179.661585365854,2.767535022934
1982,520,6300,93.3294225901943,4.09358706879402,179.661585365854,2.767535022934
1982,540,6300,82.4579124547466,4.14022988853982,179.661585365854,2.767535022934
1982,560,6300,74.9096005714259,4.11214389957384,179.661585365854,2.767535022934
1982,580,6300,73.2732902672446,3.99424638356724,179.661585365854,2.767535022934
1982,600,6300,77.8114047937683,3.8087520316579,179.661585365854,2.767535022934
1982,620,6300,86.3004418203768,3.60123009391344,179.661585365854,2.767535022934
1982,640,6300,94.4978065827188,3.41888510448643,179.661585365854,2.767535022934
1982,660,6300,98.8312927969706,3.29009147741474,179.661585365854,2.767535022934
1982,680,6300,98.0829845616499,3.20411991239407,179.661585365854,2.767535022934
1982,700,6300,93.6916215705908,3.12346596723595,179.661585365854,2.767535022934
1982,720,6300,88.3243326318936,3.00730051967763,179.661585365854,2.767535022934
1982,740,6300,84.0080701711095,2.82509769964288,179.661585365854,2.767535022934
1982,760,6300,81.7528328273892,2.56333719120934,179.661585365854,2.767535022934
1982,780,6300,80.766727001234,2.23463692930343,179.661585365854,2.767535022934
1982,800,6300,79.9051593923931,1.868462535325,179.661585365854,2.767535022934
1982,820,6300,78.4544809956042,1.5045496031592,179.661585365854,2.767535022934
1982,840,6300,76.4658615819283,1.18307802796391,179.661585365854,2.767535022934
1982,860,6300,74.6524524028175,0.933403560996921,179.661585365854,2.767535022934
1982,880,6300,73.659029510337,0.774097658712569,179.661585365854,2.767535022934
1982,900,6300,73.680776790549,0.704945811812565,179.661585365854,2.767535022934
1982,920,6300,74.4914022358068,0.714276929543352,179.661585365854,2.767535022934
1982,940,6300,75.511750799296,0.777737484693596,179.661585365854,2.767535022934
1982,960,6300,76.2419802727367,0.872063735836634,179.661585365854,2.767535022934
1982,980,6300,76.57329609491,0.978756454440228,179.661585365854,2.767535022934
1982,1000,6300,76.7535722548916,1.09059721590042,179.661585365854,2.767535022934
1982,1020,6300,77.0100134340485,1.20788560761386,179.661585365854,2.767535022934
1982,1040,6300,77.2060428813537,1.32586061808819,179.661585365854,2.767535022934
1982,1060,6300,76.6233613873209,1.43619219883343,179.661585365854,2.767535022934
1982,1080,6300,74.2043108671983,1.5224100545519,179.661585365854,2.767535022934
1982,1100,6300,69.0651003571635,1.57129744994607,179.661585365854,2.767535022934
1982,1120,6300,61.2208946104173,1.57852881117139,179.661585365854,2.767535022934
1982,1140,6300,51.2097090896742,1.55605639820653,179.661585365854,2.767535022934
1982,1160,6300,39.8078573934331,1.53664063423349,179.661585365854,2.767535022934
1982,340,6320,146.249540534708,4.15674114573026,179.661585365854,2.767535022934
1982,360,6320,139.477532024448,4.09638271441789,179.661585365854,2.767535022934
1982,380,6320,132.190983971851,4.0190014634502,179.661585365854,2.767535022934
1982,400,6320,125.696161181577,3.93855071626044,179.661585365854,2.767535022934
1982,420,6320,120.949435559816,3.87370037907457,179.661585365854,2.767535022934
1982,440,6320,117.18374740482,3.84418493246568,179.661585365854,2.767535022934
1982,460,6320,112.739022090386,3.85841182509706,179.661585365854,2.767535022934
1982,480,6320,105.838071350393,3.91208089902443,179.661585365854,2.767535022934
1982,500,6320,95.7628906708797,3.98715261008618,179.661585365854,2.767535022934
1982,520,6320,83.7785643164937,4.05300102894165,179.661585365854,2.767535022934
1982,540,6320,72.3466560226006,4.07326306834401,179.661585365854,2.767535022934
1982,560,6320,64.6927990247546,4.01859222317167,179.661585365854,2.767535022934
1982,580,6320,63.002633798912,3.88293788049883,179.661585365854,2.767535022934
1982,600,6320,67.2512820856118,3.69373109462427,179.661585365854,2.767535022934
1982,620,6320,74.9498247760412,3.49524073923862,179.661585365854,2.767535022934
1982,640,6320,82.0842906310615,3.32968736003106,179.661585365854,2.767535022934
1982,660,6320,85.5551001037829,3.21305015841039,179.661585365854,2.767535022934
1982,680,6320,84.5613320269834,3.13070188274055,179.661585365854,2.767535022934
1982,700,6320,80.7277304186811,3.0397721786467,179.661585365854,2.767535022934
1982,720,6320,76.7396236145256,2.89822372401497,179.661585365854,2.767535022934
1982,740,6320,74.0942090692772,2.67866766001593,179.661585365854,2.767535022934
1982,760,6320,73.4504881227458,2.37065724365141,179.661585365854,2.767535022934
1982,780,6320,73.9185802121852,1.99479746635092,179.661585365854,2.767535022934
1982,800,6320,74.4678326856896,1.58480569082676,179.661585365854,2.767535022934
1982,820,6320,74.3571206404046,1.18640628607906,179.661585365854,2.767535022934
1982,840,6320,73.6148943628094,0.840487679242359,179.661585365854,2.767535022934
1982,860,6320,72.7770477392062,0.577711758469698,179.661585365854,2.767535022934
1982,880,6320,72.2510176628684,0.412158642465915,179.661585365854,2.767535022934
1982,900,6320,72.0389853834679,0.340453710064124,179.661585365854,2.767535022934
1982,920,6320,71.8996581116655,0.344874565710992,179.661585365854,2.767535022934
1982,940,6320,71.5707222311835,0.398323727558065,179.661585365854,2.767535022934
1982,960,6320,71.0531365156398,0.476111894769942,179.661585365854,2.767535022934
1982,980,6320,70.6573600164766,0.561257641339889,179.661585365854,2.767535022934
1982,1000,6320,70.86358180947,0.649197317823938,179.661585365854,2.767535022934
1982,1020,6320,71.9662071792903,0.742593689919689,179.661585365854,2.767535022934
1982,1040,6320,73.7030020895261,0.838848889465501,179.661585365854,2.767535022934
1982,1060,6320,75.1198929524354,0.930859202998059,179.661585365854,2.767535022934
1982,1080,6320,74.8698661508668,1.00111218344149,179.661585365854,2.767535022934
1982,1100,6320,71.7769135876403,1.03699910184269,179.661585365854,2.767535022934
1982,1120,6320,65.7079072174982,1.0379896170079,179.661585365854,2.767535022934
1982,1140,6320,57.0889441741004,1.01994030432694,179.661585365854,2.767535022934
1982,1160,6320,46.8199736543958,1.01472860029182,179.661585365854,2.767535022934
1982,1180,6320,35.718664414365,1.04633321895513,179.661585365854,2.767535022934
1982,340,6340,144.22082370753,4.07742049305198,179.661585365854,2.767535022934
1982,360,6340,136.662840712119,4.01119999028863,179.661585365854,2.767535022934
1982,380,6340,128.835761653156,3.93270999532486,179.661585365854,2.767535022934
1982,400,6340,121.988421191057,3.85547179857832,179.661585365854,2.767535022934
1982,420,6340,116.820217313759,3.79781084711738,179.661585365854,2.767535022934
1982,440,6340,112.532893422796,3.77577193135698,179.661585365854,2.767535022934
1982,460,6340,107.444593851915,3.79367713903147,179.661585365854,2.767535022934
1982,480,6340,99.8864037096886,3.84126091796971,179.661585365854,2.767535022934
1982,500,6340,89.4563454909916,3.89817437251333,179.661585365854,2.767535022934
1982,520,6340,77.6298040300137,3.93592535334244,179.661585365854,2.767535022934
1982,540,6340,66.9804540143852,3.92772591110943,179.661585365854,2.767535022934
1982,560,6340,60.2311423716161,3.85689891987912,179.661585365854,2.767535022934
1982,580,6340,58.998393705464,3.72710599127224,179.661585365854,2.767535022934
1982,600,6340,62.7735266361666,3.56389507531108,179.661585365854,2.767535022934
1982,620,6340,69.1053820196926,3.40237030214988,179.661585365854,2.767535022934
1982,640,6340,74.6414305662882,3.26646583614658,179.661585365854,2.767535022934
1982,660,6340,77.0510243202516,3.1621918754092,179.661585365854,2.767535022934
1982,680,6340,76.0542808230175,3.06922644727559,179.661585365854,2.767535022934
1982,700,6340,73.2085596969569,2.95121700934226,179.661585365854,2.767535022934
1982,720,6340,70.5938611433648,2.77267773587787,179.661585365854,2.767535022934
1982,740,6340,69.3183841756047,2.51219127429123,179.661585365854,2.767535022934
1982,760,6340,69.5705888036311,2.16744001444304,179.661585365854,2.767535022934
1982,780,6340,70.5300532404851,1.76186136226747,179.661585365854,2.767535022934
1982,800,6340,71.3526940516376,1.332021427628,179.661585365854,2.767535022934
1982,820,6340,71.5349689983453,0.922706543910242,179.661585365854,2.767535022934
1982,840,6340,71.2330083815955,0.572984110241438,179.661585365854,2.767535022934
1982,860,6340,70.908961614639,0.310893189838843,179.661585365854,2.767535022934
1982,880,6340,70.7178492434459,0.146558136979223,179.661585365854,2.767535022934
1982,900,6340,70.3390985152051,0.0746265757262649,179.661585365854,2.767535022934
1982,920,6340,69.4231553914572,0.0745693671331956,179.661585365854,2.767535022934
1982,940,6340,67.7551574995248,0.121141570121677,179.661585365854,2.767535022934
1982,960,6340,65.7528708596847,0.189530661974567,179.661585365854,2.767535022934
1982,980,6340,64.1291472214339,0.26520443584472,179.661585365854,2.767535022934
1982,1000,6340,63.6933994308558,0.342923265780924,179.661585365854,2.767535022934
1982,1020,6340,64.8957942999768,0.423830144287436,179.661585365854,2.767535022934
1982,1040,6340,67.4854216594975,0.504172852319172,179.661585365854,2.767535022934
1982,1060,6340,70.4762721620191,0.575058594801777,179.661585365854,2.767535022934
1982,1080,6340,72.2468887460917,0.622460315107003,179.661585365854,2.767535022934
